HIP,RAJ2000,DEJ2000,distance,x,y,z,Vmag_viz
20579,66.12141666666666,34.13083333333333,187.26591760299624,-76.65422550298318,-11.426112986307155,-170.47609084635337,5.73
20591,66.15591666666666,33.959888888888884,41.666666666666664,-23.05598223743769,-4.254369245087978,-34.44463871932058,5.77
20635,66.34208333333332,22.29397222222222,47.01457451810061,13.078613723781148,5.052224551882429,-44.875328491939925,4.21
20641,66.35391666666666,22.20011111111111,44.150110375275936,8.503782992286073,3.4011636490696495,-43.18969792440555,5.27
20648,66.37216666666666,17.927999999999997,45.35147392290249,33.29075196361798,14.024938953634079,27.41866349812492,4.3
20661,66.40520833333332,15.941083333333331,46.57661853749418,9.772427868206632,4.502705699469734,-45.316737408289974,6.44
20711,66.57662499999999,22.81369444444444,47.46084480303749,28.645160387051874,19.731196396425776,-32.2903463063461,4.28
20713,66.586125,15.61833333333333,47.93863854266539,-3.5104997438069563,-2.4675808944163915,-47.74620928830441,4.48
20732,66.65158333333332,14.71386111111111,139.4700139470014,-91.0454980465594,-73.34495414902685,-76.04682621061755,4.69
20789,66.82270833333332,22.996361111111103,127.22646310432569,70.95107154888603,80.64591302726245,-68.18177961963461,5.53
20873,67.09724999999999,14.741027777777775,54.28881650380021,-19.316532942689093,-40.29729516893303,-30.826533287497384,5.9
20877,67.10987499999999,16.359638888888888,59.594755661501786,15.211288890443273,32.78879755492416,-47.3819200491894,4.96
20884,67.13379166666665,1.3808611111111109,118.06375442739079,-46.262870651336485,-106.31066831513364,22.28987911538753,5.53
20885,67.14345833333333,15.96222222222222,48.402710551790896,4.749818637742832,11.209875602452378,-46.84656124676115,3.84
20889,67.15387499999999,19.180527777777776,47.52851711026616,-5.877243916322245,-14.283041821494649,44.949000644890326,3.53
20894,67.16529166666666,15.870944444444442,45.682960255824575,2.742237567656952,6.886649765764742,-45.07756699137023,3.4
20901,67.20875,13.047638888888889,49.18839153959666,-7.496486790188774,-21.500056212774755,43.60101066379901,5.02
20995,67.53554166666666,15.637888888888886,43.61098996947231,-0.026566401673715764,-3.053397036049655,-43.50395966902277,5.58
21036,67.65541666666665,13.724444444444442,45.78754578754579,4.653382406952674,-41.68393113135933,18.3656000952149,5.4
21039,67.66179166666666,15.691944444444442,44.34589800443459,0.08330787768580698,-0.7054366828046961,-44.3402084873739,5.47
21060,67.70875,-44.95374999999999,217.86492374727672,-29.460428981471274,177.46368757370325,122.89771241311792,5.07
21082,67.77983333333333,15.105166666666664,139.66480446927372,18.482674062905208,-76.99543233225118,-115.04934492162309,6.28
21137,67.965375,15.851638888888887,44.943820224719104,-2.6306501724029143,5.872876798565384,-44.480737113622325,6.01
21139,67.96945833333332,-0.0439999999999999,254.45292620865138,-4.617029941132917,10.195635550307667,254.2066555116002,4.91
21148,68.00766666666665,53.91083333333333,-653.59477124183,141.03450580338733,-282.2263313781691,572.4016867937011,5.78
21242,68.35374999999999,43.06388888888888,64.59948320413436,-37.16248183875456,35.41237848766716,39.21742755041033,6.09
21248,68.377625,-29.76583333333333,38.13882532418001,28.14203714722631,-25.56303129095625,-3.021121237229739,4.49
21273,68.46191666666665,14.844499999999998,46.75081813931744,28.221712586409208,-21.59361523923485,-30.379099991367898,4.65
21278,68.47804166666666,-6.738888888888888,239.23444976076556,-84.63766329836314,62.62222862940155,214.8209589058203,5.71
21281,68.49883333333332,-55.045,53.87931034482759,43.87066598796901,-31.069001441283103,3.6141248522778584,3.3
21296,68.54849999999999,-8.23136111111111,246.9135802469136,-193.67683293797907,123.1969713072326,-90.98410165621289,5.2
21393,68.88779166666666,-30.56230555555555,64.02048655569783,47.00952764894183,-10.87052992795572,42.07800599050624,3.81
21402,68.91345833333332,10.160916666666663,46.125461254612546,-30.34298584627635,6.200757129816601,-34.18204202356063,4.25
21421,68.97999999999999,16.509749999999997,19.964064683569575,-14.215567172201423,1.9314013797142873,-13.883487219456681,0.87
21444,69.07974999999999,-3.352444444444444,179.85611510791367,37.619173089753126,-1.3280709513396092,-175.87284095420333,3.93
21476,69.172625,41.2648611111111,196.85039370078738,-80.87993466914985,-4.662757527727749,-179.40672328624328,4.25
21479,69.19033333333333,-62.07697222222222,62.421972534332085,42.65046751088632,3.217447561372067,45.46524284956103,5.59
21515,69.30699999999999,0.9983333333333332,259.7402597402597,214.3193848469275,41.653997579767605,140.7023393351968,5.32
21547,69.40045833333332,-2.4733888888888886,29.76190476190476,-17.69378379035322,-5.191916350760476,-23.361185647214675,5.22
21588,69.53908333333332,16.033388888888886,45.537340619307834,-13.269392928538633,-5.990241594404998,-43.14730127861501,5.78
21589,69.53916666666666,12.51086111111111,45.892611289582376,-2.320571942529815,-1.047815506852244,45.82192487772472,4.27
21594,69.54529166666666,-14.30358333333333,33.51206434316354,-30.036996491030546,-13.784807360244276,-5.55125070404018,3.86
21673,69.78833333333333,15.800027777777776,46.53327128897162,-3.3444281611479747,-2.66762064319426,-46.33620546863926,5.08
21683,69.81854166666666,15.918027777777777,48.75670404680643,-7.753076169453081,-6.576894375825256,-47.68490809247479,4.67
21727,69.977875,53.079583333333325,151.9756838905775,31.789764650735496,37.138129619971906,-143.89850133267458,5.07
21730,69.99179166666666,53.47324999999999,85.03401360544218,-3.596759403817948,-4.322217845521935,-84.84789463821377,5.36
21735,70.01424999999999,12.197638888888887,105.70824524312894,-23.70730172890563,-29.826628515523687,98.60308914285125,5.45
21763,70.11037499999999,-19.67125,110.74197120708749,-44.13432601500106,-68.03519527473247,75.41324590522554,4.32
21770,70.14091666666666,-41.86358333333333,20.132876988121602,8.908146694221053,14.696647434244756,-10.487431167191604,4.44
21861,70.51437499999999,-37.144777777777776,27.65486725663717,2.483708980742322,14.343440547536801,23.51358300941139,5.04
21881,70.56124999999999,22.95697222222222,122.85012285012283,-12.556294409707608,-100.26321826022792,-69.86973034933594,4.27
21914,70.69358333333332,-50.48141666666666,105.26315789473685,0.17475837922481213,-22.553010868216067,102.81859544974985,5.3
21928,70.72625,43.36527777777777,83.19467554076539,1.9449413554583983,-48.09768984815517,67.85413379247963,5.3
21949,70.76645833333332,-70.93111111111111,148.14814814814815,11.574204335168085,-143.24728015962762,-35.973995060356934,5.53
21961,70.80729166666666,24.088972222222218,49.92511233150274,5.228061829466903,-42.83269324831542,25.110647142520094,6.18
21986,70.89470833333333,-8.794249999999998,124.37810945273634,15.205523012771927,-71.73594632256446,-100.46223263570782,5.98
21998,70.93441666666666,-41.06480555555555,200.0,-10.935037991220172,43.0798291006256,-194.99885453199838,6.24
22024,71.02216666666666,-8.503583333333331,411.5226337448559,108.1516525920763,-309.34483528372243,-248.917397964048,5.78
22040,71.088,-59.732833333333325,68.21282401091405,-1.1363238728176859,2.6715162895695115,-68.15101707468908,5.28
22109,71.37558333333332,-3.2546111111111107,163.1321370309951,-11.707264346414169,14.19210991144148,-162.09138814287485,4.01
22263,71.90087499999998,-16.934861111111108,13.315579227696405,-11.750961441417342,4.3662495291559305,-4.489478858456566,5.49
22280,71.95649999999999,-30.02061111111111,157.48031496062993,-148.1302299456886,45.84331784216277,27.493177072849512,6.35
22287,72.00091666666665,56.75752777777777,49.70178926441351,-9.970306175715216,2.606615130111693,48.62166603902152,5.29
22325,72.13554166666665,-16.329583333333332,41.56275976724855,-24.026963169156836,2.923713503406203,-33.78786675254885,5.76
22441,72.43366666666665,15.904249999999998,432.9004329004329,83.10841389347331,14.868813843306883,-424.5876761287195,6.09
22449,72.45891666666665,6.961249999999999,8.025682182985555,-4.9317542631144695,-1.0114569171645476,6.250306336113777,3.19
22453,72.47779166666666,37.48819444444444,161.81229773462783,33.051432462777406,7.4312315496596,158.22641785736556,4.89
22479,72.54829166666666,-16.217277777777774,74.6268656716418,-34.84979801974646,-10.462682988548657,-65.15514502046081,5.03
22488,72.56741666666666,-41.32099999999999,52.32862375719519,-23.01970366254731,-7.393790032926637,-46.40808094028015,6.06
22509,72.65299999999999,8.900249999999998,59.38242280285036,-27.433287679228183,-11.48137039864086,-51.39907585564553,4.35
22531,72.73079166666666,-53.46172222222221,37.07823507601039,-1.801781393924221,-0.9246944147433019,-37.022885360270585,5.58
22534,72.73575,-53.45991666666666,32.07184092366902,-1.503202455171833,-0.7809009486002811,-32.02707536320436,6.42
22549,72.80154166666665,5.605111111111111,386.1003861003861,207.12186329319707,125.5416330773325,300.68811126663763,3.68
22565,72.843375,18.83994444444444,57.903879559930516,0.4634518343198827,0.3081260261909033,57.90120498608115,5.08
22667,73.13316666666665,14.250777777777776,166.11295681063126,-105.59679061401623,-126.83927164380647,-18.831659546065865,4.71
22678,73.15833333333332,36.70319444444444,172.11703958691913,89.59920043818977,113.30475164962263,93.58574597992752,4.79
22701,73.22366666666666,-5.452749999999999,69.49270326615705,-29.12589364879212,-42.231519346620466,46.87661357301129,4.36
22730,73.34483333333333,2.5082777777777774,195.69471624266146,-53.74774064170458,-102.58917260088184,-157.74366550284773,5.33
22783,73.51254166666665,66.34266666666666,2127.6595744680853,237.8087840018839,730.0951448656994,-1984.2740048997246,4.26
22797,73.56291666666665,2.440666666666666,411.5226337448559,-69.38577458954903,-256.1709789277121,-314.5042478634093,3.71
22833,73.69545833333332,11.42597222222222,73.85524372230428,8.832023853568149,66.53600594926402,30.814806380220396,5.18
22845,73.72375,10.151138888888887,36.98224852071006,2.5419521837457633,24.42999952670046,-27.647790289072407,4.64
22854,73.76308333333333,55.25913888888888,202.8397565922921,12.530008794304733,194.46579174878696,56.30294462594634,5.52
22871,73.79641666666666,-74.93699999999998,218.3406113537118,-3.0128643937850654,-97.12451685080224,195.52588943911115,5.47
22881,73.82766666666666,-16.417861111111108,88.49557522123894,0.013802658598020922,-57.67754664662015,-67.11756294779728,5.71
22957,74.09299999999999,13.51458333333333,51.92107995846313,11.070475351495833,-40.70065637937029,30.277048895714223,4.06
22958,74.10079166666665,-5.171361111111111,226.75736961451247,54.882643520239995,-195.74133019347605,100.45960267098147,5.5
23015,74.24841666666666,33.16613888888888,156.98587127158555,63.12460616008854,-140.97876596744308,-28.014914283814175,2.69
23040,74.32175,53.75208333333333,115.2073732718894,-18.48573461514925,34.29931538638451,-108.41851057809296,4.43
23068,74.45270833333332,23.94858333333333,144.50867052023122,-78.34067906632204,108.51835838629569,54.49091439951952,5.79
23088,74.53908333333332,25.050527777777774,90.82652134423252,-4.871227186406138,5.648374871499367,90.5197436281376,5.79
23123,74.63708333333332,1.7140277777777777,292.39766081871346,209.54256801552955,-199.61534557945217,-41.7374897533197,4.47
23148,74.71245833333332,-82.47052777777776,107.06638115631692,-58.81014338162004,48.12090906314732,75.42516238152447,5.84
23179,74.81408333333333,37.890472222222215,48.78048780487805,7.739403792781755,-5.116536565091584,47.89006862588748,4.93
23214,74.93445833333332,15.916805555555554,43.308791684712,-8.03068076177434,4.0165224042773255,-42.367760755888256,6.75
23216,74.94308333333332,53.155472222222215,235.2941176470588,52.61476310482333,-25.75022894564574,-227.88579203622612,6.09
23221,74.96016666666665,-10.262999999999998,54.67468562055768,36.81007956518648,-17.242175571921976,-36.565648793074566,5.39
23231,74.982125,-12.537194444444443,89.20606601248883,2.3802732121281576,-1.0518458733881029,89.1681004234069,4.78
23261,75.07645833333332,39.39469444444444,53.022269353128316,49.90996655070156,-16.637476175282607,-6.5992933546286325,5.95
23268,75.09670833333332,39.65466666666666,381.6793893129771,337.81484321507423,-105.05953279789775,-143.25774847522007,6.46
23364,75.35974999999999,-7.173972222222221,293.2551319648094,-227.85671112365569,8.77081561133474,184.3989273643441,4.8
23416,75.49220833333332,43.82330555555555,625.0,-98.51492145509974,-9.286248412734588,617.1171492035467,3.03
23453,75.61949999999999,41.07588888888888,241.5458937198068,-54.913233072147534,-12.353277704172516,-234.89647110254296,3.69
23467,75.67916666666666,-71.31433333333332,196.85039370078738,-152.99159205372024,-44.149633765178265,-115.73443782826122,5.3
23474,75.68724999999999,-22.79508333333333,160.77170418006432,110.96846018969023,32.99677138096487,-111.55606118236508,5.74
23482,75.70304166666665,-49.15147222222222,26.184865147944492,22.416929187396658,7.052885499025181,11.549253428725264,5.37
23497,75.77374999999999,21.59005555555555,49.97501249375313,18.151823183314303,7.156076095602673,-46.008735733406304,4.62
23522,75.85458333333332,60.44227777777777,305.81039755351685,-187.52460386298176,-92.06013426915172,-223.33708576100284,4.03
23595,76.10129166666665,-35.482861111111106,56.72149744753261,34.56576821568206,29.29609736150672,-34.12146860460891,4.55
23596,76.10891666666666,-35.70519444444444,102.3541453428864,70.73401257814335,60.883192981534286,-42.02745942643961,6.32
23607,76.14224999999999,15.404194444444444,122.69938650306747,27.003167267070303,24.856415458040296,-117.08171085337392,4.65
23649,76.24145833333333,-49.57783333333333,145.34883720930233,61.355016231361915,68.89673029157063,112.31690441102869,5.05
23680,76.34879166666666,1.177638888888889,214.59227467811158,115.20947902553601,161.3004799106768,82.21177211796383,6.1
23685,76.36520833333333,-22.370861111111108,69.49270326615705,14.624824752657629,21.203167279714783,-64.54282303634263,3.19
23693,76.37787499999999,-57.47299999999999,11.65093790050099,-5.1830005519015145,-7.721815884510307,7.018149235093488,4.71
23734,76.53524999999999,58.97238888888888,205.76131687242795,56.88532202011378,122.81155938300233,-154.9809683208198,5.22
23743,76.55058333333332,59.02141666666666,191.57088122605364,48.26788636749678,108.54063527055555,-150.29485744497515,6.08
23767,76.62862499999999,41.23463888888888,67.24949562878278,-8.617580057585787,-24.330979886943073,-62.09859413882045,3.18
23783,76.66941666666665,51.59813888888888,26.219192448872576,7.519976429941332,24.34423824875154,6.184987570898267,4.98
23794,76.69020833333332,-4.655166666666666,85.83690987124463,23.58480312600715,82.38709141051373,-4.909106503969053,5.12
23835,76.86116666666666,18.645,15.867978419549347,-0.34697008745095675,-3.2045708027231603,15.537151503799926,4.91
23852,76.90966666666665,9.47272222222222,28.296547821165817,-0.08044404162130318,-1.3537493869336836,-28.26403208937232,6.15
23871,76.95179166666665,20.418444444444443,53.191489361702125,0.9163543973291716,53.18349873009268,0.10147886871822205,5.28
23875,76.96262499999999,-5.08625,27.240533914464724,0.16216921024074274,25.358353580051855,9.94858245185836,2.78
23879,76.97029166666665,8.498583333333332,59.38242280285036,-0.06036118416830692,47.4666576583923,-35.681716679623406,5.33
23883,76.98095833333332,21.70483333333333,316.4556962025316,-1.0669408639020626,89.36685740640804,-303.57311161155997,5.84
23900,77.02758333333333,24.26519444444444,990.09900990099,44.20132254493727,-753.8981537521399,640.2967017417112,5.5
23941,77.18195833333333,-4.45625,25.00625156289072,-5.112230802976033,23.644070805715703,-6.33526867449046,5.11
23972,77.28658333333333,-8.754083333333332,537.6344086021505,104.3411190354268,-317.4479704658427,-421.177485436409,4.25
23983,77.33166666666665,9.82961111111111,53.93743257820928,7.53634025409805,-19.86239856505946,-49.577568838599355,5.43
24010,77.42483333333332,15.597277777777776,97.65624999999999,-4.748391014296213,9.685748051705646,-97.0586535632796,4.81
24244,78.07454166666666,-11.869138888888887,73.909830007391,-42.41255483856121,21.292607658386586,56.66094795265509,4.45
24305,78.23279166666666,-16.205416666666665,56.529112492933855,-25.713642694562616,8.152510282006476,-49.67781914211729,3.29
24327,78.307875,-12.941277777777776,171.52658662092625,61.12871389945658,-14.4381172402127,159.61262802605054,4.36
24331,78.32283333333332,2.86125,105.3740779768177,-28.47176692263507,6.27670600493584,-101.26034643183482,4.46
24340,78.35720833333332,38.48466666666666,49.80079681274901,-34.63440990915423,6.395769524110551,35.20896399532156,4.82
24348,78.38037499999999,62.69113888888888,82.23684210526315,11.387447258069544,-1.8311732909965817,81.42402009707583,6.49
24372,78.43929166666666,-67.1853611111111,167.50418760469012,-156.040825766538,15.739004060028456,-58.831941242853425,4.81
24436,78.63445833333333,-8.201638888888887,236.96682464454977,221.79288656121997,21.05381895248451,-80.73368665234243,0.18
24504,78.85170833333332,32.68758333333333,82.37232289950576,-74.91661220675816,-24.154232269340007,24.27496362101146,5.01
24512,78.86524999999999,22.28486111111111,201.61290322580646,55.30486407269131,18.661560218346622,-192.97896498648905,6.26
24555,79.01724999999999,11.341361111111109,112.86681715575621,94.31208200784197,48.792664974759184,38.25474410942913,5.52
24575,79.07562499999999,34.31222222222222,446.4285714285714,-93.21930367021469,-55.3486365505147,-433.06484415499995,5.99
24608,79.17208333333332,45.99902777777777,12.938284383490748,-9.416510654513834,-6.8984663056760045,-5.580295020064878,0.08
24659,79.37091666666666,-34.894388888888884,33.74957813027337,-7.519443410127204,-8.240194853250665,-31.85264798339037,4.81
24674,79.40166666666666,-6.844388888888888,170.06802721088437,58.925843760825266,68.70235043673242,143.9821720246827,3.59
24727,79.54395833333332,33.37199999999999,71.83908045977012,-35.73713503191667,-56.16764074821361,-26.99827390400158,4.54
24740,79.57870833333332,33.76741666666666,121.95121951219514,-43.940288910357594,-74.66768813880874,-85.82591274779145,6.15
24813,79.78366666666666,40.10066666666666,12.645422357106728,-2.738468524431511,-8.075312215918803,-9.337924252516997,4.69
24817,79.79679166666665,2.595944444444444,60.71645415907712,-9.72703627721213,-29.97123201175716,-51.899882683976614,5.34
24822,79.81912499999999,22.09669444444444,63.171193935565384,1.9125217676365076,6.374357550095449,-62.81965910092692,4.96
24829,79.842125,-50.60652777777777,36.101083032490976,3.203129657082525,11.642213306143903,34.02186099926005,5.44
24832,79.84883333333332,33.98544444444444,72.20216606498195,-10.116126382833906,-37.75692641937871,-60.706105778936156,6.49
24836,79.86604166666666,58.11741666666666,269.54177897574124,-65.26674014188681,-261.52001584666846,0.5518661223905647,6.13
24845,79.893875,-13.176777777777776,330.03300330033005,40.68115673011181,184.74938607772478,270.4338941376239,4.29
24873,79.99595833333332,-12.31561111111111,101.7293997965412,-2.8878951354161506,-25.07737443647561,98.54773531656704,5.29
24879,80.00383333333332,33.95805555555555,943.3962264150944,-56.72684010474118,-529.2323695036507,-778.9041049420157,5.05
25044,80.44062499999998,-0.3824722222222221,395.2569169960475,-47.80321658313504,139.55568767258058,366.6975496996938,4.72
25048,80.45170833333333,41.80466666666666,196.85039370078738,-54.09327443025752,152.38824564669088,-112.25781821455303,5.22
25098,80.59229166666665,-56.13444444444443,229.8850574712644,42.86335228089305,-81.99639622097496,210.44349285873267,6.1
25142,80.70833333333333,3.544444444444444,294.9852507374631,-65.08149818699782,95.5962024716183,-271.3707110566377,4.99
25145,80.71274999999999,3.5522499999999995,299.40119760479047,-67.69934542824349,98.50342440071087,-274.50856295770376,7.12
25192,80.84525,28.93683333333333,181.81818181818184,-74.96465398214423,82.98942782722179,-143.3558745288004,6.45
25197,80.86595833333332,57.54452777777777,104.27528675703859,59.992068969210216,-63.71076763082738,56.70295562796413,5.24
25202,80.87566666666666,-13.927361111111107,555.5555555555555,-376.32706251210794,391.9593637237001,115.70555094273591,5.25
25216,80.90716666666665,16.69936111111111,136.6120218579235,-81.7302414857566,79.92674769114598,-74.79790870275434,6.09
25247,80.98683333333332,-7.807944444444443,53.44735435595938,-41.02144919396155,34.17323930773658,2.4596969111839737,4.13
25278,81.10545833333332,17.383555555555553,14.664906877841325,-12.231615915948677,7.943165252153285,1.5340116027766766,5.0
25281,81.11925,-2.3971388888888887,276.24309392265195,-158.36917217089217,99.76643943127671,-203.1652278542537,3.35
25282,81.12045833333332,-0.8916666666666665,52.826201796090864,-34.805739657926665,21.86756414884737,33.18098433232488,5.07
25292,81.16308333333332,37.38538888888888,157.48031496062993,-42.215292370735575,24.077100394716425,149.79389816255957,5.02
25302,81.18679166666665,1.846444444444444,340.13605442176873,288.0693433904035,-155.36553408831918,-92.57504919621472,4.89
25303,81.19287499999999,-52.31616666666666,163.66612111292963,-128.19666296523104,68.13736307845241,-75.56132977552917,6.26
25336,81.28279166666665,6.349722222222221,74.51564828614009,4.565952960531381,-1.9230165561991321,74.35076274249332,1.64
25410,81.52383333333333,16.700166666666664,200.80321285140562,-166.03617200283358,26.381977308483773,-109.80852039521801,6.23
25428,81.57291666666666,28.607861111111102,40.17677782241864,-13.075656403527848,1.4242006673460692,-37.96277569235425,1.65
25429,81.58033333333333,-58.912611111111104,143.26647564469914,-100.00365069166315,10.142498107623355,-102.08664273121067,5.14
25473,81.70929166666666,3.0956666666666663,434.7826086956522,19.953043104665806,0.5564884031011995,-434.3241683532211,4.59
25499,81.79204166666665,17.962277777777775,204.91803278688525,-157.91301692061813,-17.54196649880799,129.41081353438068,5.4
25539,81.90866666666666,21.93697222222222,213.2196162046908,11.248944463974372,2.6013469991621476,-212.90678471272824,4.88
25541,81.91204166666665,34.47599999999999,122.85012285012283,9.73867981837413,2.286747391624987,-122.44215608217768,5.08
25555,81.94004166666666,15.874111111111109,173.3102253032929,-27.709512240952044,-7.3307727033496555,-170.92359959238658,5.52
25583,82.00666666666666,17.23925,215.98272138228944,-204.49868959461702,-68.96405607811641,-8.531169851700614,5.77
25606,82.06137499999998,-20.75922222222222,48.80429477794046,-42.74593541013393,-17.07158552909954,-16.223598928949265,2.81
25695,82.31870833333332,25.15030555555555,132.97872340425533,1.8771041139756246,1.3897224347151775,132.958211592685,5.47
25737,82.43324999999999,-1.0921666666666665,139.86013986013987,-90.67856315674526,-84.78818674586564,64.41444165615549,4.71
25769,82.54254166666665,63.06722222222221,285.7142857142857,43.414122845527906,50.543601127798226,277.83666313827615,5.43
25776,82.55804166666665,-84.78522222222222,106.95187165775403,-2.584317445987759,-3.104806854263463,-106.87555533812571,6.18
25785,82.58295833333332,4.204861111111111,176.05633802816902,-95.45667240895044,-120.67401087540432,-85.5665878234141,6.21
25813,82.69604166666666,5.948222222222221,88.49557522123894,-15.35834848827545,-24.70705042301937,83.57720756788315,4.2
25853,82.78174999999999,-20.863555555555557,83.33333333333333,-34.124689896412505,-67.10340979897025,-35.736289360670746,5.53
25859,82.80308333333332,-35.47044444444444,84.96176720475786,29.189518424174615,60.56260539183921,-51.94848148764897,3.86
25861,82.81054166666665,3.2921388888888883,480.7692307692307,-30.820815863206064,-65.18585189714446,-475.33139521433645,5.46
25918,82.96941666666666,-76.34166666666665,30.835646006783843,-6.965832487722609,-23.97249794713381,18.10065149610195,5.18
25923,82.98274999999998,-7.301527777777776,473.93364928909955,-107.39592790611164,-388.87358652624476,248.70977523990425,4.62
25930,83.00166666666665,-0.2990833333333333,280.8988764044944,-20.519648116180004,-80.18125583800258,268.4289273136119,2.25
25945,83.053125,18.59425,588.2352941176471,-29.37916900353745,-145.61967572528297,569.1682841796438,4.32
25973,83.14033333333332,57.2216111111111,43.87889425186486,3.0532415359351646,27.178327026487185,34.31287829563261,6.44
25984,83.18195833333333,32.192027777777774,1250.0,61.45965268203758,873.468435747147,892.0625554554094,4.71
25985,83.18254166666665,-17.822305555555552,393.70078740157476,23.454931702290626,336.14339477274905,203.61187178087778,2.58
26001,83.24799999999999,-64.22752777777777,71.07320540156361,-0.2943133654396256,-69.98554721703991,12.382935291248724,5.34
26063,83.38104166666666,-1.1560833333333331,568.1818181818181,66.81205082726953,-515.7083088786884,228.9359485317547,5.36
26064,83.38179166666666,18.54022222222222,574.7126436781609,22.608552326575147,-173.48940485611027,547.4348386501447,5.67
26069,83.40633333333332,-62.489861111111104,318.47133757961785,-16.396380893815678,105.53785799574261,300.0281854809749,3.76
26093,83.47620833333332,14.305583333333333,157.48031496062993,-34.48685273203665,151.37338467835818,-26.397064226080612,5.6
26126,83.56995833333332,3.766944444444444,105.82010582010582,19.353728074662893,-58.84425269274327,-85.79441666229205,5.32
26176,83.70516666666666,9.489583333333332,302.11480362537765,8.56221702625396,-17.591933994446446,-301.4806243650342,4.39
26207,83.7845,9.934166666666666,323.62459546925567,80.09221488550963,-135.9791582397336,-282.53811146779157,3.39
26220,83.81591666666665,-5.387305555555555,-540.5405405405405,225.50305357457918,-356.73425300933394,-337.74712659958004,4.98
26221,83.81862499999998,-5.389694444444444,-540.5405405405405,226.0347727393437,-355.44035828797337,-338.7543493162119,5.13
26224,83.82166666666666,-5.387694444444444,-540.5405405405405,227.4797001914465,-355.32107489879587,-337.91122458633066,6.71
26235,83.84541666666665,-5.4160555555555545,581.3953488372093,-247.8161545605122,367.5615828107704,376.1730825431584,4.98
26237,83.84649999999999,-4.838333333333333,240.96385542168673,-133.85291963516167,198.067744830154,30.26787046892292,4.58
26241,83.85824999999998,-5.909888888888888,406.5040650406504,-84.4444176523536,121.84504428772647,378.50823029948793,2.75
26248,83.86299999999999,24.039638888888884,183.8235294117647,93.62453824541092,-133.7297793151478,84.50965582732766,5.37
26264,83.90054166666665,-78.82088888888887,243.90243902439028,-40.85434006815872,53.92724068870305,-234.33133672504056,6.04
26268,83.91454166666665,-4.856083333333332,113.63636363636363,-69.16169462553862,88.68528709632291,16.27276834660876,5.24
26311,84.05337499999999,-1.2019166666666663,411.5226337448559,275.6627785485919,-267.1018474790342,148.3829966015632,1.69
26366,84.22637499999999,9.291416666666665,35.587188612099645,-3.9143947758526707,2.658641134443696,-35.27119411318783,4.09
26382,84.26545833333333,17.040416666666665,53.87931034482759,44.42722203699059,-27.70181529611831,-12.720513142555552,5.53
26394,84.28662499999999,-80.47166666666665,18.208302986161687,-14.642123723393023,8.704962106479012,6.432273721591794,5.65
26408,84.31279166666666,64.1548611111111,114.02508551881414,-96.46397769694019,53.984562920218195,27.965838102408174,6.15
26412,84.31870833333332,-27.87119444444444,44.563279857397504,15.30623976685234,-8.447364761474732,-40.990815610755455,6.15
26451,84.41116666666666,21.14258333333333,127.8772378516624,-87.92784860189208,38.40816487299823,-84.53457441722865,2.97
26460,84.43599999999999,-28.68980555555555,42.48088360237893,-15.878148984870773,6.471207036813487,-38.866866814033386,5.28
26536,84.65874999999998,30.49244444444444,137.17421124828533,107.95198664820447,-17.892486506852368,82.7223774857638,5.4
26549,84.68654166666666,-2.600055555555555,352.11267605633805,179.810560713297,-24.690392106955354,-301.73147570833606,3.77
26563,84.72120833333332,-7.212722222222221,47.08097928436912,37.532715688477666,-3.8338305501286856,28.164083630326004,4.77
26587,84.77262499999999,56.3601111111111,60.09615384615384,11.25021224523045,-0.5672278895237037,59.030997654276554,7.17
26594,84.79645833333332,4.121472222222222,497.51243781094536,413.0038606317183,-10.9650662447005,-277.1754033137416,4.5
26634,84.91224999999999,-34.07405555555555,82.23684210526315,38.0755371426786,3.4072302913539736,-72.81169172931065,2.65
26640,84.934125,25.89713888888889,151.9756838905775,-104.53397763534194,-11.664217147476391,109.6959527607062,5.18
26727,85.18966666666665,-1.942583333333333,250.62656641604008,217.9822476398671,83.71203131464158,-91.04785181728269,1.74
26777,85.32383333333333,16.53419444444444,229.3577981651376,147.95081313845037,80.98574237212364,-155.4247921126722,4.84
26865,85.55816666666665,-22.37375,234.7417840375587,-65.00237415419335,-58.77920116517501,-217.76914849867507,5.88
26885,85.61941666666665,1.4746666666666666,92.59259259259258,-64.44865344744956,-65.8845739845871,8.887192059241531,4.9
26942,85.75691666666665,56.58144444444444,61.50061500615006,-1.1985552447174828,-1.6203096877149994,61.46758257794061,6.05
27046,86.03524999999999,61.47652777777777,97.46588693957115,33.41133393519803,89.1572777991253,20.83894663934697,6.17
27072,86.11654166666665,-22.4475,8.96941429724639,-1.0818980152572581,-3.801654481945956,-8.051541015242398,3.59
27100,86.19341666666665,-65.73552777777776,44.48398576512456,2.0867618795741087,10.274197596456743,-43.23090651557891,4.34
27196,86.47520833333333,49.82627777777777,147.92899408284023,-5.115246739777289,62.693999695492735,133.88907327834386,5.46
27204,86.49954166666666,-32.30638888888888,396.8253968253968,-32.558767349065846,306.7542039784354,249.6240785178776,5.18
27249,86.62654166666665,56.11572222222222,59.206631142687975,-5.729282335463951,24.170174944394844,53.74386605319902,5.93
27265,86.68954166666666,15.822499999999998,269.54177897574124,-8.978151994512903,29.467600041996068,-267.7756970823449,6.0
27283,86.72749999999999,56.92399999999999,190.83969465648855,22.914366877391448,-66.09916731586492,177.5545576079065,6.79
